state_code,state_fips,zip_code
CA,6,95420
CA,6,95437
CA,6,95488
CA,6,95540
CA,6,95439
CA,6,95542
CA,6,95543
CA,6,95441
CA,6,95442
CA,6,95443
CA,6,95444
CA,6,95445
CA,6,95497
CA,6,95446
CA,6,95471
CA,6,94019
CA,6,95448
CA,6,95545
CA,6,95546
CA,6,95449
CA,6,95547
CA,6,94937
CA,6,95450
CA,6,95451
CA,6,95452
CA,6,95548
CA,6,95549
CA,6,95550
CA,6,94938
CA,6,94020
CA,6,95453
CA,6,94939
CA,6,94977
CA,6,95417
CA,6,95454
CA,6,95585
CA,6,95456
CA,6,95551
CA,6,94021
CA,6,94022
CA,6,94023
CA,6,94024
CA,6,95457
CA,6,95458
CA,6,95552
CA,6,95459
CA,6,94940
CA,6,95460
CA,6,94025
CA,6,94026
CA,6,94027
CA,6,94028
CA,6,95461
CA,6,95467
CA,6,94030
CA,6,94941
CA,6,94942
CA,6,95553
CA,6,94037
CA,6,95462
CA,6,94038
CA,6,94035
CA,6,94039
CA,6,94040
CA,6,94041
CA,6,94042
CA,6,94043
CA,6,95554
CA,6,94946
CA,6,95464
CA,6,94945
CA,6,94947
CA,6,94948
CA,6,94949
CA,6,94998
CA,6,95465
CA,6,94950
CA,6,95555
CA,6,95556
CA,6,95568
CA,6,94044
CA,6,94301
CA,6,94302
CA,6,94303
CA,6,94304
CA,6,94305
CA,6,94306
CA,6,94309
CA,6,94951
CA,6,94060
CA,6,94952
CA,6,94953
CA,6,94954
CA,6,94955
CA,6,94975
CA,6,94999
CA,6,95558
CA,6,95559
CA,6,95463
CA,6,95466
CA,6,95587
CA,6,95468
CA,6,94956
CA,6,95469
CA,6,95569
CA,6,95560
CA,6,94061
CA,6,94062
CA,6,94063
CA,6,94064
CA,6,94065
CA,6,95470
CA,6,95562
CA,6,94957
CA,6,95563
CA,6,95564
CA,6,94960
CA,6,94979
CA,6,94066
CA,6,94070
CA,6,94102
CA,6,94103
CA,6,94104
CA,6,94105
CA,6,94107
CA,6,94108
CA,6,94109
CA,6,94110
CA,6,94111
CA,6,94112
CA,6,94114
CA,6,94115
CA,6,94116
CA,6,94117
CA,6,94118
CA,6,94119
CA,6,94120
CA,6,94121
CA,6,94122
CA,6,94123
CA,6,94124
CA,6,94125
CA,6,94126
CA,6,94127
CA,6,94128
CA,6,94129
CA,6,94130
CA,6,94131
CA,6,94132
CA,6,94133
CA,6,94134
CA,6,94137
CA,6,94139
CA,6,94140
CA,6,94141
CA,6,94142
CA,6,94143
CA,6,94144
CA,6,94145
CA,6,94146
CA,6,94147
CA,6,94151
CA,6,94153
CA,6,94154
CA,6,94156
CA,6,94158
CA,6,94159
CA,6,94160
CA,6,94161
CA,6,94162
CA,6,94163
CA,6,94164
CA,6,94171
CA,6,94172
CA,6,94177
CA,6,94188
CA,6,94963
CA,6,94074
CA,6,94401
CA,6,94402
CA,6,94403
CA,6,94404
CA,6,94497
CA,6,94964
CA,6,94974
CA,6,94901
CA,6,94903
CA,6,94904
CA,6,94912
CA,6,94913
CA,6,94914
CA,6,94915
CA,6,95401
CA,6,95402
CA,6,95403
CA,6,95404
CA,6,95405
CA,6,95406
CA,6,95407
CA,6,95409
CA,6,94965
CA,6,94966
CA,6,95565
CA,6,95472
CA,6,95473
CA,6,95567
CA,6,95476
CA,6,94080
CA,6,94083
CA,6,95480
CA,6,94970
CA,6,94085
CA,6,94086
CA,6,94087
CA,6,94088
CA,6,94089
CA,6,95481
CA,6,94971
CA,6,95570
CA,6,95418
CA,6,95482
CA,6,95485
CA,6,95493
CA,6,94972
CA,6,95486
CA,6,95487
CA,6,95571
CA,6,95589
CA,6,95429
CA,6,95490
CA,6,95573
CA,6,95492
CA,6,94973
CA,6,95494
CA,6,95595
CA,6,94501
CA,6,94502
CA,6,94507
CA,6,95002
CA,6,94508
CA,6,94576
CA,6,94509
CA,6,94531
CA,6,95001
CA,6,95003
CA,6,95004
CA,6,94510
CA,6,95005
CA,6,94701
CA,6,94702
CA,6,94703
CA,6,94704
CA,6,94705
CA,6,94706
CA,6,94707
CA,6,94708
CA,6,94709
CA,6,94710
CA,6,94712
CA,6,94720
CA,6,94511
CA,6,93920
CA,6,94512
CA,6,95006
CA,6,94513
CA,6,95007
CA,6,94505
CA,6,94514
CA,6,94515
CA,6,95008
CA,6,95009
CA,6,95011
CA,6,94516
CA,6,95010
CA,6,93921
CA,6,93922
CA,6,93923
CA,6,93924
CA,6,95012
CA,6,93925
CA,6,94517
CA,6,94518
CA,6,94519
CA,6,94520
CA,6,94521
CA,6,94522
CA,6,94523
CA,6,94524
CA,6,94527
CA,6,94529
CA,6,94525
CA,6,95014
CA,6,95015
CA,6,94506
CA,6,94526
CA,6,95017
CA,6,94528
CA,6,94530
CA,6,94533
CA,6,94534
CA,6,94535
CA,6,95018
CA,6,95019
CA,6,94536
CA,6,94537
CA,6,94538
CA,6,94539
CA,6,94555
CA,6,95020
CA,6,95021
CA,6,93926
CA,6,93927
CA,6,94540
CA,6,94541
CA,6,94542
CA,6,94543
CA,6,94544
CA,6,94545
CA,6,94546
CA,6,94552
CA,6,94557
CA,6,95023
CA,6,95024
CA,6,93928
CA,6,93930
CA,6,94548
CA,6,94549
CA,6,94550
CA,6,94551
CA,6,93932
CA,6,95030
CA,6,95031
CA,6,95032
CA,6,95033
CA,6,93933
CA,6,94553
CA,6,95035
CA,6,95036
CA,6,93940
CA,6,93942
CA,6,93943
CA,6,93944
CA,6,94556
CA,6,94570
CA,6,94575
CA,6,95037
CA,6,95038
CA,6,95039
CA,6,95041
CA,6,94558
CA,6,94559
CA,6,94581
CA,6,95042
CA,6,94560
CA,6,94601
CA,6,94602
CA,6,94603
CA,6,94604
CA,6,94605
CA,6,94606
CA,6,94607
CA,6,94608
CA,6,94609
CA,6,94610
CA,6,94611
CA,6,94612
CA,6,94613
CA,6,94614
CA,6,94615
CA,6,94617
CA,6,94618
CA,6,94619
CA,6,94620
CA,6,94621
CA,6,94622
CA,6,94623
CA,6,94624
CA,6,94649
CA,6,94659
CA,6,94660
CA,6,94661
CA,6,94662
CA,6,94666
CA,6,94561
CA,6,94562
CA,6,94563
CA,6,93950
CA,6,95043
CA,6,93953
CA,6,94564
CA,6,94565
CA,6,94566
CA,6,94568
CA,6,94588
CA,6,94567
CA,6,94569
CA,6,95026
CA,6,95044
CA,6,94801
CA,6,94802
CA,6,94803
CA,6,94804
CA,6,94805
CA,6,94806
CA,6,94807
CA,6,94808
CA,6,94820
CA,6,94850
CA,6,94571
CA,6,94547
CA,6,94572
CA,6,94573
CA,6,94574
CA,6,93901
CA,6,93902
CA,6,93905
CA,6,93906
CA,6,93907
CA,6,93908
CA,6,93912
CA,6,93915
CA,6,93962
CA,6,95013
CA,6,95101
CA,6,95103
CA,6,95106
CA,6,95108
CA,6,95109
CA,6,95110
CA,6,95111
CA,6,95112
CA,6,95113
CA,6,95115
CA,6,95116
CA,6,95117
CA,6,95118
CA,6,95119
CA,6,95120
CA,6,95121
CA,6,95122
CA,6,95123
CA,6,95124
CA,6,95125
CA,6,95126
CA,6,95127
CA,6,95128
CA,6,95129
CA,6,95130
CA,6,95131
CA,6,95132
CA,6,95133
CA,6,95134
CA,6,95135
CA,6,95136
CA,6,95138
CA,6,95139
CA,6,95140
CA,6,95141
CA,6,95148
CA,6,95150
CA,6,95151
CA,6,95152
CA,6,95153
CA,6,95154
CA,6,95155
CA,6,95156
CA,6,95157
CA,6,95158
CA,6,95159
CA,6,95160
CA,6,95161
CA,6,95164
CA,6,95170
CA,6,95172
CA,6,95173
CA,6,95190
CA,6,95191
CA,6,95192
CA,6,95193
CA,6,95194
CA,6,95196
CA,6,95045
CA,6,94577
CA,6,94578
CA,6,94579
CA,6,94580
CA,6,93954
CA,6,95046
CA,6,94582
CA,6,94583
CA,6,95050
CA,6,95051
CA,6,95052
CA,6,95053
CA,6,95054
CA,6,95055
CA,6,95056
CA,6,95060
CA,6,95061
CA,6,95062
CA,6,95063
CA,6,95064
CA,6,95065
CA,6,95066
CA,6,95067
CA,6,95070
CA,6,95071
CA,6,93955
CA,6,93960
CA,6,95073
CA,6,94585
CA,6,94586
CA,6,95075
CA,6,94587
CA,6,94503
CA,6,94589
CA,6,94590
CA,6,94591
CA,6,94592
CA,6,94595
CA,6,94596
CA,6,94597
CA,6,94598
CA,6,95076
CA,6,95077
CA,6,94599
CA,6,95220
CA,6,96006
CA,6,93601
CA,6,95910
CA,6,95701
CA,6,95715
CA,6,95601
CA,6,96007
CA,6,95221
CA,6,95222
CA,6,95703
CA,6,95912
CA,6,95223
CA,6,95913
CA,6,95301
CA,6,93602
CA,6,95602
CA,6,95603
CA,6,95604
CA,6,95224
CA,6,95303
CA,6,95914
CA,6,93604
CA,6,93669
CA,6,96008
CA,6,95916
CA,6,96009
CA,6,96010
CA,6,96011
CA,6,93605
CA,6,95917
CA,6,95305
CA,6,93606
CA,6,95606
CA,6,95918
CA,6,95919
CA,6,96013
CA,6,95225
CA,6,95920
CA,6,96014
CA,6,95709
CA,6,95922
CA,6,96015
CA,6,93608
CA,6,95923
CA,6,95608
CA,6,95609
CA,6,93609
CA,6,96016
CA,6,96017
CA,6,95306
CA,6,95924
CA,6,96019
CA,6,96079
CA,6,96089
CA,6,95307
CA,6,95925
CA,6,96020
CA,6,95712
CA,6,95926
CA,6,95927
CA,6,95928
CA,6,95929
CA,6,95973
CA,6,95976
CA,6,95309
CA,6,93610
CA,6,95610
CA,6,95611
CA,6,95621
CA,6,95612
CA,6,95227
CA,6,95930
CA,6,95981
CA,6,93611
CA,6,93612
CA,6,93613
CA,6,93619
CA,6,93614
CA,6,95713
CA,6,95613
CA,6,95310
CA,6,95932
CA,6,95614
CA,6,95228
CA,6,96021
CA,6,96029
CA,6,96022
CA,6,95311
CA,6,95615
CA,6,95934
CA,6,95312
CA,6,95313
CA,6,93615
CA,6,95616
CA,6,95617
CA,6,95618
CA,6,95315
CA,6,93616
CA,6,95316
CA,6,95619
CA,6,93618
CA,6,95620
CA,6,95935
CA,6,96023
CA,6,93620
CA,6,96024
CA,6,95936
CA,6,93621
CA,6,95937
CA,6,96025
CA,6,95938
CA,6,95958
CA,6,95714
CA,6,95623
CA,6,95939
CA,6,95624
CA,6,95757
CA,6,95758
CA,6,95759
CA,6,95625
CA,6,95317
CA,6,95318
CA,6,95626
CA,6,95319
CA,6,95320
CA,6,95607
CA,6,95627
CA,6,96027
CA,6,95628
CA,6,96028
CA,6,95230
CA,6,95629
CA,6,93622
CA,6,93623
CA,6,93624
CA,6,95630
CA,6,95671
CA,6,95762
CA,6,95763
CA,6,95941
CA,6,95631
CA,6,95942
CA,6,96031
CA,6,96032
CA,6,93625
CA,6,95231
CA,6,96033
CA,6,93650
CA,6,93701
CA,6,93702
CA,6,93703
CA,6,93704
CA,6,93705
CA,6,93706
CA,6,93707
CA,6,93708
CA,6,93709
CA,6,93710
CA,6,93711
CA,6,93712
CA,6,93714
CA,6,93715
CA,6,93716
CA,6,93717
CA,6,93718
CA,6,93720
CA,6,93721
CA,6,93722
CA,6,93723
CA,6,93724
CA,6,93725
CA,6,93726
CA,6,93727
CA,6,93728
CA,6,93729
CA,6,93730
CA,6,93737
CA,6,93740
CA,6,93741
CA,6,93744
CA,6,93745
CA,6,93747
CA,6,93750
CA,6,93755
CA,6,93760
CA,6,93761
CA,6,93764
CA,6,93765
CA,6,93771
CA,6,93772
CA,6,93773
CA,6,93774
CA,6,93775
CA,6,93776
CA,6,93777
CA,6,93778
CA,6,93779
CA,6,93786
CA,6,93790
CA,6,93791
CA,6,93792
CA,6,93793
CA,6,93794
CA,6,93844
CA,6,93888
CA,6,93626
CA,6,95632
CA,6,95633
CA,6,96034
CA,6,95634
CA,6,96035
CA,6,95232
CA,6,95943
CA,6,95717
CA,6,95944
CA,6,95945
CA,6,95949
CA,6,96037
CA,6,95947
CA,6,95635
CA,6,96038
CA,6,95948
CA,6,95950
CA,6,95636
CA,6,95321
CA,6,95637
CA,6,95679
CA,6,95322
CA,6,95951
CA,6,96039
CA,6,96040
CA,6,95233
CA,6,96041
CA,6,93627
CA,6,95638
CA,6,95323
CA,6,95324
CA,6,95234
CA,6,95639
CA,6,96044
CA,6,95325
CA,6,95326
CA,6,96046
CA,6,96047
CA,6,95640
CA,6,95641
CA,6,95642
CA,6,95654
CA,6,95327
CA,6,96048
CA,6,93630
CA,6,95328
CA,6,93631
CA,6,96050
CA,6,95645
CA,6,95720
CA,6,95329
CA,6,96051
CA,6,96070
CA,6,95330
CA,6,95333
CA,6,96052
CA,6,95648
CA,6,95236
CA,6,95953
CA,6,95334
CA,6,95237
CA,6,95240
CA,6,95241
CA,6,95242
CA,6,95335
CA,6,96054
CA,6,95650
CA,6,93635
CA,6,96055
CA,6,95651
CA,6,96056
CA,6,96057
CA,6,96058
CA,6,93636
CA,6,93637
CA,6,93638
CA,6,93639
CA,6,95653
CA,6,95954
CA,6,95336
CA,6,95337
CA,6,96059
CA,6,95338
CA,6,95901
CA,6,95903
CA,6,95955
CA,6,95956
CA,6,95722
CA,6,93640
CA,6,95340
CA,6,95341
CA,6,95343
CA,6,95344
CA,6,95348
CA,6,95957
CA,6,95345
CA,6,96062
CA,6,96061
CA,6,96063
CA,6,93603
CA,6,93628
CA,6,93633
CA,6,93641
CA,6,95346
CA,6,95347
CA,6,95350
CA,6,95351
CA,6,95352
CA,6,95353
CA,6,95354
CA,6,95355
CA,6,95356
CA,6,95357
CA,6,95358
CA,6,95397
CA,6,95245
CA,6,96064
CA,6,96065
CA,6,95246
CA,6,96067
CA,6,95656
CA,6,95675
CA,6,95229
CA,6,95247
CA,6,95959
CA,6,95658
CA,6,95360
CA,6,95659
CA,6,93643
CA,6,95652
CA,6,95660
CA,6,95960
CA,6,96068
CA,6,95361
CA,6,93644
CA,6,96069
CA,6,96071
CA,6,95961
CA,6,93645
CA,6,93646
CA,6,93675
CA,6,95662
CA,6,95962
CA,6,95963
CA,6,93647
CA,6,95915
CA,6,95940
CA,6,95965
CA,6,95966
CA,6,95980
CA,6,95968
CA,6,96073
CA,6,95967
CA,6,95969
CA,6,93648
CA,6,96074
CA,6,95363
CA,6,95663
CA,6,93649
CA,6,95664
CA,6,95364
CA,6,95375
CA,6,95665
CA,6,95644
CA,6,95646
CA,6,95666
CA,6,95667
CA,6,95365
CA,6,96076
CA,6,95668
CA,6,95669
CA,6,95726
CA,6,93651
CA,6,95970
CA,6,96078
CA,6,95971
CA,6,95972
CA,6,95248
CA,6,93652
CA,6,95655
CA,6,95670
CA,6,95741
CA,6,95742
CA,6,93653
CA,6,96075
CA,6,96080
CA,6,96001
CA,6,96002
CA,6,96003
CA,6,96049
CA,6,96099
CA,6,93654
CA,6,95672
CA,6,95974
CA,6,95673
CA,6,95674
CA,6,95366
CA,6,95367
CA,6,93607
CA,6,93656
CA,6,95676
CA,6,95677
CA,6,95765
CA,6,95661
CA,6,95678
CA,6,95746
CA,6,95747
CA,6,95946
CA,6,95975
CA,6,96084
CA,6,95680
CA,6,94203
CA,6,94204
CA,6,94205
CA,6,94206
CA,6,94207
CA,6,94208
CA,6,94209
CA,6,94211
CA,6,94229
CA,6,94230
CA,6,94232
CA,6,94234
CA,6,94235
CA,6,94236
CA,6,94237
CA,6,94239
CA,6,94240
CA,6,94244
CA,6,94245
CA,6,94246
CA,6,94247
CA,6,94248
CA,6,94249
CA,6,94250
CA,6,94252
CA,6,94254
CA,6,94256
CA,6,94257
CA,6,94258
CA,6,94259
CA,6,94261
CA,6,94262
CA,6,94263
CA,6,94267
CA,6,94268
CA,6,94269
CA,6,94271
CA,6,94273
CA,6,94274
CA,6,94277
CA,6,94278
CA,6,94279
CA,6,94280
CA,6,94282
CA,6,94283
CA,6,94284
CA,6,94285
CA,6,94286
CA,6,94287
CA,6,94288
CA,6,94289
CA,6,94290
CA,6,94291
CA,6,94293
CA,6,94294
CA,6,94295
CA,6,94296
CA,6,94297
CA,6,94298
CA,6,94299
CA,6,95811
CA,6,95812
CA,6,95813
CA,6,95814
CA,6,95815
CA,6,95816
CA,6,95817
CA,6,95818
CA,6,95819
CA,6,95820
CA,6,95821
CA,6,95822
CA,6,95823
CA,6,95824
CA,6,95825
CA,6,95826
CA,6,95827
CA,6,95828
CA,6,95829
CA,6,95830
CA,6,95831
CA,6,95832
CA,6,95833
CA,6,95834
CA,6,95835
CA,6,95836
CA,6,95837
CA,6,95838
CA,6,95840
CA,6,95841
CA,6,95842
CA,6,95843
CA,6,95851
CA,6,95852
CA,6,95853
CA,6,95860
CA,6,95864
CA,6,95865
CA,6,95866
CA,6,95867
CA,6,95887
CA,6,95894
CA,6,95899
CA,6,95368
CA,6,95249
CA,6,93657
CA,6,93660
CA,6,93661
CA,6,96085
CA,6,96086
CA,6,93662
CA,6,96087
CA,6,96095
CA,6,93634
CA,6,93642
CA,6,93664
CA,6,95681
CA,6,95682
CA,6,96088
CA,6,95683
CA,6,95977
CA,6,95369
CA,6,95724
CA,6,95728
CA,6,95684
CA,6,95370
CA,6,95373
CA,6,95372
CA,6,93665
CA,6,95374
CA,6,95978
CA,6,95201
CA,6,95202
CA,6,95203
CA,6,95204
CA,6,95205
CA,6,95206
CA,6,95207
CA,6,95208
CA,6,95209
CA,6,95210
CA,6,95211
CA,6,95212
CA,6,95213
CA,6,95215
CA,6,95219
CA,6,95267
CA,6,95269
CA,6,95296
CA,6,95297
CA,6,95979
CA,6,93666
CA,6,95982
CA,6,95685
CA,6,95699
CA,6,95983
CA,6,96090
CA,6,95686
CA,6,93667
CA,6,95304
CA,6,95376
CA,6,95377
CA,6,95378
CA,6,95385
CA,6,95391
CA,6,93668
CA,6,93673
CA,6,96091
CA,6,95379
CA,6,95380
CA,6,95381
CA,6,95382
CA,6,95984
CA,6,95383
CA,6,95721
CA,6,95735
CA,6,95687
CA,6,95688
CA,6,95696
CA,6,95251
CA,6,95226
CA,6,95252
CA,6,95253
CA,6,96092
CA,6,95689
CA,6,95254
CA,6,95690
CA,6,95986
CA,6,95386
CA,6,96093
CA,6,96094
CA,6,95736
CA,6,95387
CA,6,95255
CA,6,95605
CA,6,95691
CA,6,95798
CA,6,95799
CA,6,95692
CA,6,96096
CA,6,95987
CA,6,95988
CA,6,95257
CA,6,95693
CA,6,95694
CA,6,95388
CA,6,95258
CA,6,95695
CA,6,95776
CA,6,93670
CA,6,95697
CA,6,95389
CA,6,96097
CA,6,95991
CA,6,95992
CA,6,95993
CA,6,95698
GU,NULL,96910
GU,NULL,96912
GU,NULL,96913
GU,NULL,96915
GU,NULL,96916
GU,NULL,96917
GU,NULL,96919
GU,NULL,96921
GU,NULL,96923
GU,NULL,96928
GU,NULL,96929
GU,NULL,96931
GU,NULL,96932
HI,15,96701
HI,15,96861
HI,15,96703
HI,15,96751
HI,15,96704
HI,15,96737
HI,15,96705
HI,15,96706
HI,15,96708
HI,15,96710
HI,15,96712
HI,15,96713
HI,15,96714
HI,15,96716
HI,15,96717
HI,15,96718
HI,15,96719
HI,15,96720
HI,15,96721
HI,15,96725
HI,15,96726
HI,15,96727
HI,15,96801
HI,15,96802
HI,15,96803
HI,15,96804
HI,15,96805
HI,15,96806
HI,15,96807
HI,15,96808
HI,15,96809
HI,15,96810
HI,15,96811
HI,15,96812
HI,15,96813
HI,15,96814
HI,15,96815
HI,15,96816
HI,15,96817
HI,15,96818
HI,15,96819
HI,15,96820
HI,15,96821
HI,15,96822
HI,15,96823
HI,15,96824
HI,15,96825
HI,15,96826
HI,15,96828
HI,15,96830
HI,15,96836
HI,15,96837
HI,15,96838
HI,15,96839
HI,15,96840
HI,15,96841
HI,15,96843
HI,15,96844
HI,15,96846
HI,15,96847
HI,15,96848
HI,15,96849
HI,15,96850
HI,15,96853
HI,15,96858
HI,15,96859
HI,15,96860
HI,15,96898
HI,15,96728
HI,15,96729
HI,15,96730
HI,15,96731
HI,15,96732
HI,15,96733
HI,15,96734
HI,15,96863
HI,15,96739
HI,15,96740
HI,15,96745
HI,15,96741
HI,15,96742
HI,15,96738
HI,15,96743
HI,15,96744
HI,15,96746
HI,15,96755
HI,15,96747
HI,15,96748
HI,15,96749
HI,15,96750
HI,15,96752
HI,15,96753
HI,15,96722
HI,15,96754
HI,15,96756
HI,15,96757
HI,15,96790
HI,15,96759
HI,15,96760
HI,15,96761
HI,15,96767
HI,15,96762
HI,15,96763
HI,15,96764
HI,15,96773
HI,15,96774
HI,15,96765
HI,15,96715
HI,15,96766
HI,15,96768
HI,15,96788
HI,15,96769
HI,15,96770
HI,15,96771
HI,15,96772
HI,15,96776
HI,15,96777
HI,15,96778
HI,15,96779
HI,15,96780
HI,15,96781
HI,15,96782
HI,15,96783
HI,15,96784
HI,15,96785
HI,15,96786
HI,15,96789
HI,15,96854
HI,15,96857
HI,15,96791
HI,15,96792
HI,15,96793
HI,15,96795
HI,15,96796
HI,15,96707
HI,15,96709
HI,15,96797
AS,NULL,96799
PW,NULL,96939
PW,NULL,96940
FM,NULL,96944
FM,NULL,96941
FM,NULL,96942
FM,NULL,96943
MP,NULL,96951
MP,NULL,96950
MP,NULL,96952
MH,NULL,96970
MH,NULL,96960
FL,12,32615
FL,12,32616
FL,12,32420
FL,12,32421
FL,12,32617
FL,12,32320
FL,12,32329
FL,12,32618
FL,12,32422
FL,12,32530
FL,12,32531
FL,12,32423
FL,12,32619
FL,12,34420
FL,12,34421
FL,12,32424
FL,12,32425
FL,12,32007
FL,12,32008
FL,12,32321
FL,12,32621
FL,12,32622
FL,12,32009
FL,12,32011
FL,12,32426
FL,12,32533
FL,12,32322
FL,12,32323
FL,12,32427
FL,12,32625
FL,12,32535
FL,12,32324
FL,12,32626
FL,12,32644
FL,12,32428
FL,12,32430
FL,12,32431
FL,12,32326
FL,12,32327
FL,12,32536
FL,12,32537
FL,12,32539
FL,12,32628
FL,12,34423
FL,12,34428
FL,12,34429
FL,12,32432
FL,12,32013
FL,12,32433
FL,12,32434
FL,12,32435
FL,12,32540
FL,12,32541
FL,12,32550
FL,12,34430
FL,12,34431
FL,12,34432
FL,12,34433
FL,12,34434
FL,12,32631
FL,12,32328
FL,12,32437
FL,12,32542
FL,12,32033
FL,12,32633
FL,12,32634
FL,12,32034
FL,12,32035
FL,12,34436
FL,12,32547
FL,12,32548
FL,12,32549
FL,12,32038
FL,12,32438
FL,12,32439
FL,12,32601
FL,12,32602
FL,12,32603
FL,12,32604
FL,12,32605
FL,12,32606
FL,12,32607
FL,12,32608
FL,12,32609
FL,12,32610
FL,12,32611
FL,12,32612
FL,12,32613
FL,12,32614
FL,12,32627
FL,12,32635
FL,12,32641
FL,12,32653
FL,12,32040
FL,12,32560
FL,12,32440
FL,12,32042
FL,12,32442
FL,12,32043
FL,12,32330
FL,12,32331
FL,12,32443
FL,12,32332
FL,12,32561
FL,12,32562
FL,12,32563
FL,12,32566
FL,12,32639
FL,12,32044
FL,12,32333
FL,12,32640
FL,12,34442
FL,12,32643
FL,12,32655
FL,12,32046
FL,12,34445
FL,12,32564
FL,12,34487
FL,12,34446
FL,12,34447
FL,12,34448
FL,12,32648
FL,12,32334
FL,12,32335
FL,12,34449
FL,12,34450
FL,12,34451
FL,12,34452
FL,12,34453
FL,12,32654
FL,12,32099
FL,12,32201
FL,12,32202
FL,12,32203
FL,12,32204
FL,12,32205
FL,12,32206
FL,12,32207
FL,12,32208
FL,12,32209
FL,12,32210
FL,12,32211
FL,12,32212
FL,12,32214
FL,12,32215
FL,12,32216
FL,12,32217
FL,12,32218
FL,12,32219
FL,12,32220
FL,12,32221
FL,12,32222
FL,12,32223
FL,12,32224
FL,12,32225
FL,12,32226
FL,12,32227
FL,12,32228
FL,12,32229
FL,12,32230
FL,12,32231
FL,12,32232
FL,12,32233
FL,12,32234
FL,12,32235
FL,12,32236
FL,12,32237
FL,12,32238
FL,12,32239
FL,12,32240
FL,12,32241
FL,12,32244
FL,12,32245
FL,12,32246
FL,12,32247
FL,12,32250
FL,12,32254
FL,12,32255
FL,12,32256
FL,12,32257
FL,12,32258
FL,12,32259
FL,12,32260
FL,12,32266
FL,12,32277
FL,12,32052
FL,12,32565
FL,12,32053
FL,12,32656
FL,12,32658
FL,12,32054
FL,12,32061
FL,12,32024
FL,12,32025
FL,12,32055
FL,12,32056
FL,12,32336
FL,12,32538
FL,12,32567
FL,12,32058
FL,12,34460
FL,12,34461
FL,12,34464
FL,12,34465
FL,12,32059
FL,12,32060
FL,12,32064
FL,12,32337
FL,12,32662
FL,12,32663
FL,12,32444
FL,12,32062
FL,12,32568
FL,12,32664
FL,12,32063
FL,12,32340
FL,12,32341
FL,12,32445
FL,12,32446
FL,12,32447
FL,12,32448
FL,12,32544
FL,12,32569
FL,12,32066
FL,12,32666
FL,12,32667
FL,12,32050
FL,12,32068
FL,12,32343
FL,12,32570
FL,12,32571
FL,12,32572
FL,12,32583
FL,12,32577
FL,12,32344
FL,12,32345
FL,12,32668
FL,12,32669
FL,12,32578
FL,12,32588
FL,12,32452
FL,12,32071
FL,12,34470
FL,12,34471
FL,12,34472
FL,12,34473
FL,12,34474
FL,12,34475
FL,12,34476
FL,12,34477
FL,12,34478
FL,12,34479
FL,12,34480
FL,12,34481
FL,12,34482
FL,12,34483
FL,12,32680
FL,12,32681
FL,12,32003
FL,12,32006
FL,12,32030
FL,12,32065
FL,12,32067
FL,12,32073
FL,12,32683
FL,12,34484
FL,12,32346
FL,12,32401
FL,12,32402
FL,12,32403
FL,12,32404
FL,12,32405
FL,12,32406
FL,12,32407
FL,12,32408
FL,12,32409
FL,12,32411
FL,12,32412
FL,12,32413
FL,12,32417
FL,12,32461
FL,12,32079
FL,12,32501
FL,12,32502
FL,12,32503
FL,12,32504
FL,12,32505
FL,12,32506
FL,12,32507
FL,12,32508
FL,12,32509
FL,12,32511
FL,12,32512
FL,12,32513
FL,12,32514
FL,12,32516
FL,12,32520
FL,12,32521
FL,12,32522
FL,12,32523
FL,12,32524
FL,12,32526
FL,12,32534
FL,12,32559
FL,12,32590
FL,12,32591
FL,12,32592
FL,12,32347
FL,12,32348
FL,12,32350
FL,12,32455
FL,12,32004
FL,12,32081
FL,12,32082
FL,12,32410
FL,12,32456
FL,12,32457
FL,12,32351
FL,12,32352
FL,12,32353
FL,12,32026
FL,12,32083
FL,12,32686
FL,12,32080
FL,12,32084
FL,12,32085
FL,12,32086
FL,12,32092
FL,12,32095
FL,12,32355
FL,12,32356
FL,12,32072
FL,12,32087
FL,12,32459
FL,12,32357
FL,12,32579
FL,12,34488
FL,12,34489
FL,12,32460
FL,12,32358
FL,12,32091
FL,12,32359
FL,12,34491
FL,12,34492
FL,12,32692
FL,12,32301
FL,12,32302
FL,12,32303
FL,12,32304
FL,12,32305
FL,12,32306
FL,12,32307
FL,12,32308
FL,12,32309
FL,12,32310
FL,12,32311
FL,12,32312
FL,12,32313
FL,12,32314
FL,12,32315
FL,12,32316
FL,12,32317
FL,12,32318
FL,12,32395
FL,12,32399
FL,12,32360
FL,12,32693
FL,12,32580
FL,12,32462
FL,12,32361
FL,12,32694
FL,12,32463
FL,12,32094
FL,12,32464
FL,12,32449
FL,12,32465
FL,12,32096
FL,12,32696
FL,12,32362
FL,12,32697
FL,12,34498
FL,12,32466
FL,12,32041
FL,12,32097
GA,13,31001
GA,13,31620
GA,13,31002
GA,13,30410
GA,13,30411
GA,13,31622
GA,13,31701
GA,13,31702
GA,13,31703
GA,13,31704
GA,13,31705
GA,13,31706
GA,13,31707
GA,13,31708
GA,13,31721
GA,13,31301
GA,13,31003
GA,13,31510
GA,13,30412
GA,13,31512
GA,13,31709
GA,13,31719
GA,13,31711
GA,13,30802
GA,13,31712
GA,13,31623
GA,13,39813
GA,13,31714
GA,13,39815
GA,13,30901
GA,13,30903
GA,13,30904
GA,13,30905
GA,13,30906
GA,13,30907
